reaction_time,growth_rate log curve,gr mean smoothed
29.100000000001000,1.1670383298566500,
29.200000000001100,1.1670383993479500,
29.300000000001100,1.1670384659479000,
29.400000000001100,1.1670385297768100,
29.50000000000110,1.167038590949950,
29.60000000000110,1.1670386495778400,
29.70000000000110,1.1670387057663600,
29.800000000001100,1.1670387596170200,
29.900000000001100,1.1670388112270700,
30.000000000001100,1.1670388606897500,1.159362
30.100000000001100,1.1670389080944100,
30.20000000000110,1.167038953526660,
30.300000000001100,1.1670389970685700,
30.40000000000110,1.167039038798810,
30.50000000000110,1.1670390787927300,
30.600000000001100,1.167039117122590,
30.70000000000110,1.16703915385763,
30.800000000001100,1.167039189064200,
30.900000000001100,1.1670392228058900,
31.00000000000110,1.1670392551436500,
31.100000000001100,1.1670392861359100,
31.200000000001100,1.167039315838640,
31.30000000000110,1.1670393443054900,
31.400000000001100,1.1670393715878900,
31.50000000000110,1.1670393977351200,
31.60000000000110,1.167039422794420,
31.700000000001100,1.1670394468110400,
31.80000000000110,1.1670394698283700,
31.900000000001100,1.1670394918879900,
32.000000000001100,1.16703951302975,
32.1000000000011,1.167039533291840,
32.2000000000011,1.1670395527108600,
32.30000000000110,1.1670395713218800,
32.4000000000011,1.1670395891585300,
32.50000000000110,1.1670396062530300,
32.6000000000011,1.1670396226362600,
32.7000000000011,1.167039638337800,
32.800000000001100,1.167039653386030,
32.900000000001100,1.1670396678081300,
33.00000000000110,1.1670396816301500,1.158828
33.1000000000011,1.167039694877050,
33.20000000000110,1.1670397075727700,
33.30000000000110,1.167039719740250,
33.400000000001100,1.1670397314014500,
33.50000000000110,1.16703974257745,
33.60000000000110,1.1670397532884300,
33.700000000001100,1.1670397635537500,
33.80000000000110,1.1670397733919400,
33.900000000001100,1.1670397828207800,
34.00000000000110,1.1670397918573000,1.153164
34.10000000000110,1.1670398005178200,
34.200000000001100,1.167039808818000,
34.30000000000110,1.167039816772810,
34.40000000000110,1.1670398243966400,
34.50000000000110,1.1670398317032500,
34.60000000000110,1.1670398387058400,
34.700000000001100,1.1670398454170600,
34.800000000001100,1.1670398518490400,
34.90000000000110,1.1670398580134000,
35.00000000000110,1.1670398639212700,1.162249
35.10000000000110,1.1670398695833100,
35.20000000000110,1.1670398750097700,
35.30000000000120,1.1670398802104400,
35.40000000000110,1.167039885194720,
35.50000000000110,1.1670398899716100,
35.600000000001100,1.1670398945497400,
35.700000000001200,1.1670398989373800,
35.80000000000120,1.1670399031424600,
35.90000000000110,1.1670399071725700,
36.00000000000120,1.1670399110349900,1.171999
36.10000000000120,1.1670399147367000,
36.200000000001200,1.1670399182843900,
36.30000000000120,1.1670399216844700,
36.40000000000120,1.1670399249430700,
36.500000000001200,1.167039928066090,
36.60000000000120,1.1670399310591600,
36.700000000001200,1.1670399339277000,
36.80000000000120,1.1670399366768700,
36.90000000000120,1.1670399393116600,
37.000000000001200,1.1670399418368200,1.179814
37.10000000000120,1.1670399442569100,
37.20000000000120,1.167039946576310,
37.30000000000120,1.1670399487992000,
37.40000000000120,1.167039950929590,
37.500000000001200,1.1670399529713500,
37.600000000001200,1.1670399549281500,
37.70000000000120,1.1670399568035200,
37.80000000000120,1.1670399586008700,
37.90000000000120,1.1670399603234300,
38.00000000000120,1.1670399619743200,
38.10000000000120,1.1670399635565200,
38.20000000000120,1.167039965072880,
38.30000000000120,1.1670399665261500,
38.400000000001200,1.1670399679189600,
38.500000000001200,1.1670399692538100,
38.60000000000120,1.1670399705331100,
38.70000000000120,1.167039971759190,
38.80000000000120,1.1670399729342500,
38.9000000000012,1.1670399740604200,
39.000000000001200,1.1670399751397300,
39.10000000000120,1.1670399761741400,
39.2000000000012,1.1670399771655000,
39.300000000001200,1.1670399781156100,
39.4000000000012,1.1670399790261900,
39.500000000001200,1.167039979898880,
39.6000000000012,1.1670399807352600,
39.70000000000120,1.1670399815368400,
39.800000000001200,1.1670399823050700,
39.9000000000012,1.167039983041330,
40.00000000000120,1.1670399837469600,
40.10000000000120,1.1670399844232300,
40.20000000000120,1.1670399850713600,
40.300000000001200,1.1670399856925200,
40.400000000001200,1.1670399862878300,
40.50000000000120,1.1670399868583800,
40.60000000000120,1.1670399874051800,
40.70000000000120,1.1670399879292400,
40.80000000000120,1.1670399884314900,
40.90000000000120,1.1670399889128400,
41.00000000000120,1.1670399893741600,
41.10000000000120,1.1670399898162900,
41.200000000001200,1.1670399902400200,
41.30000000000120,1.1670399906461200,
41.40000000000120,1.1670399910353200,
41.50000000000120,1.1670399914083300,
41.60000000000120,1.1670399917658200,
41.70000000000120,1.1670399921084300,
41.80000000000120,1.1670399924367900,
41.90000000000120,1.1670399927514800,
42.000000000001200,1.167039993053080,1.183093
42.100000000001200,1.167039993342140,
42.20000000000120,1.1670399936191600,
42.30000000000120,1.167039993884660,
42.40000000000120,1.1670399941391100,
42.50000000000130,1.1670399943829700,
42.600000000001200,1.1670399946166900,
42.70000000000120,1.1670399948406800,
42.80000000000130,1.167039995055360,
42.900000000001300,1.167039995261100,
43.00000000000130,1.1670399954582700,
43.100000000001200,1.1670399956472500,
43.20000000000130,1.167039995828360,
43.30000000000130,1.1670399960019400,
43.400000000001300,1.1670399961682900,
43.50000000000130,1.1670399963277200,
43.60000000000130,1.167039996480520,
43.70000000000130,1.1670399966269600,
43.80000000000130,1.1670399967673100,
43.900000000001300,1.1670399969018200,
44.000000000001300,1.1670399970307300,
44.10000000000130,1.1670399971542800,
44.20000000000130,1.1670399972726800,
44.30000000000130,1.1670399973861600,
44.40000000000130,1.1670399974949200,
44.50000000000130,1.1670399975991600,
44.60000000000130,1.1670399976990500,
44.70000000000130,1.167039997794790,
44.800000000001300,1.1670399978865500,
44.900000000001300,1.1670399979744800,
45.00000000000130,1.1670399980587600,1.179238
45.10000000000130,1.167039998139540,
45.20000000000130,1.1670399982169500,
45.30000000000130,1.167039998291140,
45.400000000001300,1.1670399983622400,
45.50000000000130,1.1670399984303900,
45.60000000000130,1.1670399984957000,
45.700000000001300,1.167039998558290,
45.80000000000130,1.1670399986182800,
45.900000000001300,1.1670399986757700,
46.00000000000130,1.167039998730870,
46.1000000000013,1.167039998783670,
46.200000000001300,1.1670399988342800,
46.30000000000130,1.1670399988827900,
46.4000000000013,1.1670399989292700,
46.50000000000130,1.1670399989738200,
46.6000000000013,1.1670399990165200,
46.700000000001300,1.1670399990574400,
46.800000000001300,1.1670399990966600,
46.90000000000130,1.167039999134250,
47.00000000000130,1.1670399991702700,
47.1000000000013,1.1670399992048000,
47.20000000000130,1.167039999237880,
47.30000000000130,1.1670399992695900,
47.40000000000130,1.167039999299990,
47.50000000000130,1.1670399993291100,
47.600000000001300,1.1670399993570300,
47.700000000001300,1.1670399993837800,
47.80000000000130,1.1670399994094200,
47.90000000000130,1.167039999433990,
48.00000000000130,1.1670399994575400,
48.10000000000130,1.1670399994801100,
48.200000000001300,1.1670399995017500,
48.30000000000130,1.167039999522480,
48.40000000000130,1.1670399995423500,
48.500000000001300,1.1670399995613900,
48.60000000000130,1.1670399995796400,
48.700000000001300,1.1670399995971300,
48.80000000000130,1.1670399996138900,
48.90000000000130,1.1670399996299600,
49.000000000001300,1.1670399996453600,
49.10000000000130,1.1670399996601100,
49.20000000000130,1.167039999674250,
49.30000000000140,1.1670399996878100,
49.40000000000130,1.1670399997008000,
49.500000000001300,1.1670399997132500,
49.600000000001300,1.1670399997251800,
49.70000000000140,1.1670399997366100,
49.80000000000140,1.1670399997475700,
49.90000000000130,1.1670399997580800,
